percent_disoder
4.87
1.898
0.906
91.174
22.974
82.222
1.916
50.556
2.0
1.504
2.516
2.304
1.843
0.639
17.801
0.896
6.184
1.031
15.498
22.872
3.482
19.137
1.19
2.725
3.146
45.139
2.0
13.158
2.153
14.099
3.352
5.307
4.75
4.75
35.87
50.394
1.015
1.235
0.743
4.037
1.136
85.831
28.205
4.324
0.771
0.317
3.515
4.099
4.487
15.271
38.523
10.082
19.003
4.553
17.66
0.478
2.658
24.0
0.222
2.062
17.647
5.187
4.907
26.667
2.727
2.548
3.183
0.798
13.344
6.527
14.334
1.951
1.657
4.365
0.0
1.385
1.897
5.172
18.657
4.396
10.101
1.274
1.629
2.765
53.696
12.862
4.684
7.463
2.982
28.933
0.912
1.527
2.235
2.449
33.333
3.918
2.256
41.978
36.333
3.065
1.807
63.602
71.195
3.695
16.585
46.122
11.178
12.239
8.672
74.326
1.294
38.857
27.168
1.744
1.646
1.646
4.242
20.664
9.477
1.636
3.448
1.25
2.432
0.488
0.37
1.108
2.994
0.422
10.219
20.188
0.683
7.449
0.413
3.98
10.687
0.226
1.29
0.259
16.518
1.282
0.592
0.729
0.637
3.659
0.397
1.282
0.366
0.709
1.37
0.765
3.003
3.386
6.442
0.701
0.375
29.2
4.883
0.283
3.546
6.549
3.345
5.8
4.586
4.433
4.651
3.774
1.826
1.587
2.37
2.794
1.46
14.629
0.612
1.247
2.158
56.977
77.445
26.809
13.814
37.561
2.632
8.964
2.262
21.461
22.761
3.191
2.632
1.515
2.265
9.551
2.532
53.736
1.869
35.354
21.406
8.386
5.709
12.881
0.366
1.6
4.762
0.844
2.817
3.901
2.174
3.488
0.685
5.452
1.242
8.271
5.923
0.202
18.102
20.803
3.756
10.651
79.643
0.741
0.669
3.763
26.508
66.765
0.33
18.159
28.846
29.157
69.175
35.926
1.535
11.379
1.132
3.289
0.402
11.386
10.178
9.231
3.106
12.871
1.143
38.611
2.871
1.754
1.452
0.627
3.106
2.768
2.672
5.319
25.329
0.85
2.158
5.019
12.626
0.962
39.912
1.825
2.108
5.556
36.858
1.518
3.431
1.523
0.791
3.213
1.527
4.505
41.731
21.672
36.62
33.673
21.505
4.553
26.829
4.8
2.956
35.831
54.545
3.469
25.991
55.333
6.752
4.425
1.653
3.514
26.698
29.73
24.49
13.097
55.643
12.993
0.813
55.487
30.598
7.52
59.302
32.207
4.059
0.93
0.893
35.918
3.879
9.855
2.0
31.365
14.739
3.107
5.145
3.774
25.059
5.556
48.372
12.756
2.405
0.508
12.948
14.743
12.026
0.958
0.395
0.395
0.132
0.0
37.798
1.377
0.424
9.97
5.943
17.149
35.211
2.68
32.759
43.976
1.762
16.609
17.088
1.307
2.797
75.49
15.5
8.054
1.46
0.475
3.047
52.838
23.35
4.885
2.266
3.03
1.166
2.45
0.962
7.143
0.703
1.899
3.081
1.895
1.312
1.043
8.219
89.723
13.28
85.413
9.697
9.481
3.852
66.0
57.834
3.911
3.499
7.65
0.599
16.164
12.894
0.311
42.105
27.018
37.476
4.895
1.562
5.435
5.228
2.703
0.521
58.819
6.378
12.601
11.269
32.12
9.97
6.618
54.857
21.784
0.128
48.673
0.962
0.322
6.612
0.943
2.54
39.378
30.556
4.924
11.589
59.495
17.117
11.474
7.398
0.581
74.946
39.872
26.667
2.799
3.483
11.563
0.361
1.865
3.021
6.119
4.459
7.296
77.344
7.595
5.422
43.558
1.163
16.72
3.644
1.124
1.205
15.678
0.218
0.63
7.054
48.904
3.966
4.251
2.857
0.758
0.361
84.615
86.816
0.556
38.662
0.649
11.111
6.825
1.587
26.74
0.485
1.508
52.961
62.619
6.383
0.832
5.339
0.38
18.826
0.81
11.73
8.772
0.41
13.146
13.146
1.575
22.047
33.835
2.524
0.803
4.244
9.669
9.669
9.766
18.116
0.898
9.023
8.271
0.858
4.267
0.425
1.316
22.591
9.479
5.013
9.302
31.624
1.163
11.389
5.263
5.78
28.616
0.662
32.463
30.075
7.407
2.258
15.217
1.124
5.491
0.92
55.696
31.293
0.905
0.905
2.041
0.641
0.494
1.786
13.212
2.579
8.012
44.026
9.235
19.572
12.162
1.471
0.418
26.078
10.21
18.464
0.633
7.067
0.732
3.656
0.629
3.064
53.026
5.84
32.787
3.137
27.614
4.861
4.938
6.397
52.425
2.334
15.858
4.396
3.407
1.153
14.43
6.618
23.592
0.481
1.531
16.393
15.335
10.695
4.487
4.762
7.654
9.774
24.186
26.817
1.071
11.27
2.041
19.643
1.316
0.64
3.856
10.526
9.415
9.536
1.087
8.055
10.471
3.429
4.752
30.123
1.126
2.597
8.615
14.641
1.911
3.378
19.975
5.72
4.93
17.739
15.726
0.0
4.442
0.0
4.078
3.659
4.773
4.803
4.803
5.103
11.868
4.409
3.839
3.748
4.89
23.6
8.811
20.928
8.08
4.641
16.34
6.923
16.677
1.604
15.078
25.926
11.294
11.429
2.554
12.695
8.789
7.164
2.542
0.847
5.714
9.119
0.8
0.68
80.556
5.0
1.762
72.093
3.03
19.022
2.363
38.113
5.769
5.714
6.716
6.881
1.795
10.372
61.069
0.29
1.579
2.19
8.136
1.744
25.361
3.65
5.366
24.76
0.897
3.828
0.229
5.956
11.959
1.657
0.987
1.322
1.307
2.174
2.174
6.811
3.694
1.754
10.341
0.593
0.0
15.581
2.532
6.63
6.63
57.027
34.197
3.3
0.494
11.832
3.665
27.341
2.482
2.516
10.602
4.918
6.404
4.762
15.673
6.481
10.533
2.794
1.395
27.341
50.289
8.065
1.676
3.641
13.281
5.229
2.181
1.412
25.294
2.273
8.852
7.248
1.22
8.621
0.862
47.087
5.519
11.23
15.488
38.743
0.667
0.659
1.992
1.143
1.754
0.901
1.031
8.808
1.869
68.983
9.355
1.667
0.955
3.467
1.212
6.8
39.429
4.717
0.597
20.093
6.634
12.89
0.82
1.172
1.02
1.183
4.545
30.112
2.793
1.485
1.617
16.471
3.687
4.961
2.327
4.775
9.92
1.695
9.559
0.433
1.277
15.556
8.158
21.954
0.98
1.575
5.151
25.995
4.624
10.417
5.744
8.108
2.597
2.597
4.42
14.918
34.725
0.449
1.408
2.5
3.315
0.235
1.657
4.064
16.751
12.155
3.96
2.756
19.672
0.472
5.413
5.413
5.413
5.413
5.413
48.712
3.529
22.388
18.182
1.029
1.639
9.518
47.475
0.0
12.801
10.989
11.475
0.463
2.967
54.499
5.675
27.772
72.122
20.956
37.919
1.581
1.327
14.648
14.648
13.208
12.011
14.095
12.516
1.914
4.07
12.748
3.259
7.336
5.865
53.053
16.512
19.161
11.877
34.868
0.727
21.625
76.205
3.505
13.611
6.78
0.61
9.688
6.522
6.903
4.902
50.508
49.915
17.955
11.824
40.0
13.907
11.429
17.123
14.474
15.789
16.447
15.723
9.171
0.938
11.942
10.88
12.658
44.809
6.173
29.615
1.255
19.262
39.157
3.733
3.133
73.134
2.096
44.945
4.594
1.826
3.333
4.299
80.691
14.93
52.761
6.316
8.939
1.08
5.987
20.742
20.573
6.475
3.627
10.507
26.68
6.509
2.332
13.971
15.441
2.222
8.824
4.231
10.317
5.387
5.794
16.604
5.236
2.246
5.935
3.42
3.283
3.192
3.557
3.967
3.283
45.202
11.282
8.961
1.739
28.431
20.755
20.227
